video,window_id,window_start_sec,window_end_sec,mean_speed,max_speed,speed_std,mean_acceleration,max_acceleration,min_pair_distance,mean_pair_distance,max_iou,mean_iou,max_approach_rate,mean_approach_rate,max_approach_acceleration,mean_approach_acceleration,max_direction_change,mean_direction_change,max_speed_drop,mean_speed_drop,max_vehicle_count,mean_vehicle_count,label,oof_probability,oof_prediction_050,oof_prediction_035,oof_prediction_030
accident04.mp4,11,5.5,6.5,0.3816886211377634,3.1622776601683795,0.1911333063517826,0.2868170954377519,2.23606797749979,0.0,292.4002679994424,0.9912703037261964,0.0083354106172919,3.4065529396922614,0.2987842893543103,3.1540304991936807,0.0232416168287211,179.99999879258172,19.88550166565533,2.23606797749979,0.1315718731912669,11,9.333333333333334,1,0.05826498295941735,0,0,0
accident04.mp4,12,6.0,7.0,0.3701280396970501,3.1622776601683795,0.1779474655818424,0.2442315892452622,2.23606797749979,0.0,288.2981690252904,0.9912703037261964,0.0111018484458327,3.1118325354972853,0.2793045517385287,3.1540304991936807,0.0161641809761056,179.99999879258172,17.26942318583633,2.0,0.1173078654492346,11,10.0,0,0.05083010403271281,0,0,0
accident04.mp4,13,6.5,7.5,0.4112657168966834,4.0,0.166780882807628,0.2604195496305491,4.0,0.0,285.4927880227486,0.9804739952087402,0.0092930970713496,3.9646261912740783,0.263326489846921,3.9646261912740783,0.0040314651867795,90.0,15.654924931986203,2.23606797749979,0.1329910697217206,11,10.233333333333333,0,0.057548260043893705,0,0,0
accident04.mp4,14,7.0,8.0,0.4281459892016802,4.123105625617661,0.1703566447283616,0.2847685042534808,4.0,1.0,286.1013551072148,0.9804739952087402,0.0059356954880058,4.090284140747031,0.2216714540249234,3.9646261912740783,0.0073910319949951,180.0,25.422567726575696,2.23606797749979,0.1339070743621745,11,9.966666666666669,0,0.0716202154638496,0,0,0
accident05.mp4,0,0.0,1.0,1.17959164976935,4.123105625617661,0.5442197233216236,0.6270969102054903,3.1231056256176606,0.0,658.0450710129031,0.8905115127563477,0.0043524062881867,6.05647089304,0.3270889097904731,4.834126986415072,0.0398366158612675,180.0,29.85667050794616,2.1622776601683795,0.3188748437615863,5,3.0,0,0.36793891400664774,0,1,1
accident05.mp4,1,0.5,1.5,2.101638620198176,6.082762530298219,0.9744875013373352,0.815343349810589,3.1231056256176606,0.0,285.6528025119648,0.8905115127563477,0.0092237535864114,9.476212418078916,2.4885013704710675,4.834126986415072,0.1360113481061799,180.0,28.946188266519325,2.76393202250021,0.3810945983364454,5,3.5,0,0.22086103421971634,0,0,0
accident05.mp4,2,1.0,2.0,2.4617766602958278,6.082762530298219,0.9737210088628958,1.001719382713378,4.0,0.0,230.6311138476446,0.8780309557914734,0.0184488520026206,9.476212418078916,3.4122325344066518,4.122214872317528,0.1061483165384018,135.0,18.95485127340571,4.0,0.4867091567783775,5,3.466666666666667,0,0.17570121202649264,0,0,0
accident05.mp4,3,1.5,2.5,1.9254930205160448,6.082762530298219,0.8160412443736539,1.0499254775506142,4.0,0.0,252.97955427462475,0.8780309557914734,0.0200447384268045,7.27941977950573,1.8069886652597915,8.4327619790392,-0.0742980883441901,180.0,32.83612578879822,4.0,0.546257225336227,6,4.266666666666667,0,0.39780750041765134,0,1,1
accident05.mp4,4,2.0,3.0,1.6968704904663214,16.1245154965971,0.8539496404331547,1.1697183795241728,11.881874809477814,13.0,252.77021930646785,0.6249265670776367,0.0152726434171199,16.1074572878469,0.3125682351833125,17.37906521041242,-0.0441733391955776,180.0,45.88153362347953,10.739350689462594,0.5834389935444523,6,4.566666666666666,0,0.25795008903574707,0,0,0
accident05.mp4,5,2.5,3.5,1.5011464407484678,16.1245154965971,0.8121769983197678,0.9674419241452888,11.881874809477814,13.0,242.98462024768065,0.6249265670776367,0.0088054118677973,16.1074572878469,-0.1301024256274567,17.37906521041242,0.016634992256083,180.0,35.1642981422028,10.739350689462594,0.4705082301011237,5,4.166666666666667,0,0.30436500055914945,0,0,1
