video,window_id,window_start_sec,window_end_sec,label,mean_speed,max_speed,speed_std,mean_acceleration,max_acceleration,max_speed_drop,mean_speed_drop,min_pair_distance,mean_pair_distance,max_iou,mean_iou,max_approach_rate,mean_approach_rate,max_approach_acceleration,mean_approach_acceleration,max_direction_change,mean_direction_change,max_vehicle_count,mean_vehicle_count
accident01.mp4,21,10.5,11.5,0,0.21909541691915066,3.4544103729820974,0.15108316843064706,0.20105180357084568,2.953970673736326,2.953970673736326,0.09770354870185051,21.99035137324897,225.72357442136743,0.022038523107767105,3.498178193694912e-05,3.338682053181884,0.09319018751089363,2.751576334375642,0.013411176435537112,177.82511972848297,63.307699265792955,7,4.866666666666666
accident02.mp4,0,0.0,1.0,0,0.34455925464600784,2.9527153145747946,0.20065751031141185,0.17840725537464985,2.6295127167073495,1.3598104870330636,0.09185347931401147,36.71840137352965,511.66024118175466,0.0,0.0,3.295067357244477,0.2894636356030895,3.0704241822362235,-0.02026493630650533,166.8855441711941,43.03421148147597,5,4.066666666666666
accident02.mp4,1,0.5,1.5,0,0.32674839539769873,2.9527153145747946,0.19199181304932175,0.19796621100114603,2.6295127167073495,1.3598104870330636,0.09887454224948285,33.156842472993276,203.1468924577184,0.0,0.0,3.295067357244477,0.1842268721339745,3.0704241822362235,-0.021493196244734204,179.4435641942221,54.46233106580192,6,4.566666666666666
accident02.mp4,2,1.0,2.0,0,0.7047291306752024,9.54341857098346,0.5375787096053428,0.24263053663558262,2.4345533670408086,2.4345533670408086,0.13116021866002964,3.5116188225598512,207.82905026427176,0.7169211506843567,0.008439053781330585,9.483303386367027,0.6924565151400848,2.767381278972607,-0.044840891274242005,179.4435641942221,52.54540177615884,7,5.433333333333334
accident02.mp4,3,1.5,2.5,0,1.4558554975914848,14.611921508605462,0.908856448370319,0.4055669946397692,7.101423248623697,7.101423248623697,0.19090370322330028,1.949915018662338,195.04374812728705,0.848436176776886,0.013156162574887276,15.039450542871208,1.853106918522489,6.688815842977846,0.00846239294402946,176.02107109647494,53.85224519516494,7,5.866666666666666
accident02.mp4,4,2.0,3.0,0,1.796302718177557,14.611921508605462,0.8277383876748321,0.44027647837099476,7.101423248623697,7.101423248623697,0.21063081920803797,1.949915018662338,199.51637833598826,0.848436176776886,0.0077671753242611885,15.039450542871208,1.8468156615759332,6.688815842977846,-0.02615221207283976,176.02107109647494,51.1631496983762,6,4.933333333333334
accident02.mp4,5,2.5,3.5,0,1.7134503535811805,7.577926191599135,0.47409401067015977,0.4820792063138117,4.238631270094849,3.751289363513377,0.22466471925276396,34.874930874026376,213.64583685290393,0.07028155773878098,0.005003755446523428,7.723838004302138,1.1949076613125025,2.554270847767434,-0.07386502920816304,171.437183360658,41.40231515888461,7,4.7
accident02.mp4,6,3.0,4.0,0,2.009418398680642,6.276843244977671,0.7109444773236209,0.5636659884502849,4.238631270094849,3.751289363513377,0.27632407665984343,46.448927585541234,556.2613013450895,0.07028155773878098,0.002083485402787725,7.766994715401893,2.0492788494986183,2.554270847767434,-0.28181937735818335,171.437183360658,31.251373181739794,7,4.166666666666667
accident02.mp4,7,3.5,4.5,0,2.4225959087253246,7.5653520797655505,0.6352856193369913,0.49684861726772245,2.8453653794739093,2.8453653794739093,0.2739197541969998,53.55566645205267,596.7229543494668,0.02336355671286583,0.0001297975347066919,7.766994715401893,2.908721389390264,3.5810326614232793,-0.13255511221077174,159.2446649751621,28.297462679828143,5,3.4
accident02.mp4,8,4.0,5.0,0,2.606879502744979,8.455966007782798,0.5655562955622031,0.5010147400274022,7.457470131095909,3.3446462012930525,0.24423914137371688,52.088563203984,249.97623038054604,0.0,0.0,13.527442789600855,2.9064181633122925,8.361870704717262,0.04148743806051577,176.13999771079273,32.52002187209539,6,4.133333333333334
accident02.mp4,9,4.5,5.5,1,2.003398460372254,8.455966007782798,0.8746853261402335,0.39921948407484104,7.457470131095909,3.3446462012930525,0.20358163234471222,41.270307150649806,204.88560664506855,0.13436245918273926,0.0006817792891524732,13.527442789600855,2.107552059016304,8.361870704717262,-0.1281089347094633,176.31679578709023,36.95334363612797,7,4.8
accident02.mp4,10,5.0,6.0,1,1.1507894127826723,4.656036110976439,0.294101468907194,0.26580278191854995,1.617341122532517,1.617341122532517,0.14696137864435305,0.14538852311044234,204.32575571443442,0.9710382223129272,0.005895914509892464,4.62057457514004,1.084766572340444,1.4273216532415631,-0.04914080808325459,176.31679578709023,36.95637839860889,7,5.233333333333333
accident02.mp4,11,5.5,6.5,1,0.8893707774133344,3.1348175083899585,0.2430520977907588,0.255875632602429,1.617341122532517,1.617341122532517,0.13664686515700442,0.061311631581638666,196.20498673829636,0.991628110408783,0.024963753297924995,2.7266335740234524,0.6916262172138807,1.5723661153869557,-0.014605710815644954,168.38169918505875,33.138219839315994,8,5.833333333333333
accident02.mp4,12,6.0,7.0,1,0.7748149785505312,5.419228327612127,0.23371963708072166,0.2784062160603819,3.3707546139552154,3.3707546139552154,0.1416609962595108,0.061311631581638666,193.88817567065678,0.991628110408783,0.04241466149687767,5.2677734343319855,0.44249825257207276,2.2111540392495925,0.008452099096553117,179.71074985980758,41.75264811512911,9,6.6
accident02.mp4,13,6.5,7.5,1,0.850173510776779,5.419228327612127,0.2683419031859465,0.36170355454800507,3.3707546139552154,3.3707546139552154,0.18017739265633798,0.012788658653622272,211.53571848208287,0.9981376528739929,0.043098315596580505,5.769975081161533,0.5619226295717108,3.7199223595053645,0.003939390977556276,179.71074985980758,47.93665242785804,9,6.933333333333334
accident02.mp4,14,7.0,8.0,1,1.0224950041098853,5.441832860262256,0.26329452933375713,0.3203748806852635,3.107842760748552,3.107842760748552,0.16739958034765504,0.012788658653622272,216.98462098885096,0.9981376528739929,0.023364651948213577,5.769975081161533,0.8629263748306449,3.7199223595053645,-0.013557536448936631,177.57523051540693,44.0350045831256,8,6.566666666666666
accident02.mp4,15,7.5,8.5,1,1.0774614470683648,5.441832860262256,0.2197382209669574,0.26457974669452894,1.2869324496537522,1.0738589462111618,0.1411754845839579,0.263536072126321,217.39124609833377,0.97215735912323,0.030471181496977806,5.430676414537174,1.118160689954337,1.1348799083665426,-0.05978511755763802,178.5715477802517,45.96236411453822,7,5.533333333333333
accident02.mp4,16,8.0,9.0,0,0.9530052851854773,5.428519552179078,0.23750522184233425,0.31199153148732095,3.4891415383491995,3.4891415383491995,0.16960454357710025,0.263536072126321,228.93467337975932,0.97215735912323,0.02827676199376583,5.24124927975447,0.77547312403415,8.683950795796775,-0.04237360092906725,178.5715477802517,50.95219002014774,7,4.833333333333333
accident02.mp4,17,8.5,9.5,0,0.8636332594945174,5.428519552179078,0.24312953946815966,0.31911176532575347,3.4891415383491995,3.4891415383491995,0.16784032184875747,2.99369313603155,170.43939152732793,0.7064498066902161,0.002306843874976039,5.24124927975447,0.5505672927987468,8.683950795796775,-0.009431288826360714,179.3801941066827,42.28444244133292,7,4.633333333333334
accident03.mp4,0,0.0,1.0,0,4.275423008684712,13.438346306633502,1.8626981347186662,1.795021986304725,8.466499751160221,8.466499751160221,0.9218554873331559,12.494350051772027,557.0914426923448,0.602837324142456,0.1252648557225863,8.50409218431173,0.3430755034781949,7.9906233445585855,0.0975884416746502,131.09459592415436,16.662637122936445,7,4.966666666666667
accident03.mp4,1,0.5,1.5,0,2.667844552150633,12.010318593147593,2.3789705868474784,1.1826261461167842,7.959219347088754,7.869187558114852,0.6082823290602211,12.494350051772027,1837.6895720314942,0.602837324142456,0.07118203168114026,5.869674773736932,0.053847731923613,7.469325422434622,-0.008738716315856498,160.25134365349993,28.233816138866857,7,4.133333333333334
accident03.mp4,2,1.0,2.0,0,0.7957377238611187,7.535452434445081,1.1224506983229692,0.5561391477347148,5.435392707223274,4.634279911201103,0.2843358667782652,16.648437983242342,1782.2863092976415,0.5837041139602661,0.012723364929358164,5.038222984253689,0.6382786435274814,7.469325422434622,0.04040277267511006,160.25134365349993,33.62656526205044,6,2.2
accident03.mp4,3,1.5,2.5,0,0.7335156971387483,3.0117624356744863,0.43903389591604436,0.45407644691762833,2.102317955038596,2.102317955038596,0.21578450619336434,0.14596021412278812,154.1616202444453,0.8218275904655457,0.009046890772879124,3.9137017778871837,1.1042471454336455,2.349797883282349,0.01963150370543316,122.12448833856735,19.525785887197255,4,2.2333333333333334
accident03.mp4,4,2.0,3.0,0,1.0200704423596283,4.637801717983189,0.5387913697160609,0.5045096329727486,3.2075331627622647,3.2075331627622647,0.26231442169459146,0.14596021412278812,234.12982792023433,0.8218275904655457,0.009046890772879124,5.445709672240866,1.4543017003144483,3.572373564008558,-0.06234878225039669,49.817727817412816,13.159715950591833,4,2.6666666666666665
accident03.mp4,5,2.5,3.5,0,1.5670764062101523,7.9554818998408345,1.0874866156768468,1.0941588410274639,7.316286216749282,3.6176472521401677,0.5025784650021565,62.427606350030324,283.8557328036948,0.0019685218576341867,2.1872465367778204e-05,10.33260253082392,2.051204860666195,9.47846575095258,0.11372077617778958,49.817727817412816,13.747509331301055,3,2.933333333333333
accident03.mp4,6,3.0,4.0,0,2.232500968186895,7.9554818998408345,1.3167476133908238,1.5444709400195735,7.316286216749282,3.7754066957102888,0.7562239747907188,56.126513397667864,267.0023205672463,0.0019685218576341867,3.0195760700735264e-05,10.91625733662653,2.5177525091764488,10.027889841374986,0.00116061086054966,45.08541432169904,7.940890570968496,3,2.933333333333333
accident03.mp4,7,3.5,4.5,0,2.653931651480917,7.615330305163161,1.1483507681539034,1.3870761359329147,7.027098829662449,3.7754066957102888,0.7116052712882351,56.126513397667864,260.7491210543399,0.000749096623621881,8.323296242451761e-06,10.91625733662653,1.8234566769216785,10.027889841374986,-0.15435971045575597,55.087296063155634,5.488297266829172,4,3.2666666666666666
accident03.mp4,8,4.0,5.0,0,3.173108624489168,12.331357566281461,1.5026490179005827,1.7494292118240478,11.306228645085739,9.332087418865022,0.8290173036673084,65.57061412207759,268.02615439075583,0.0,0.0,12.000820892137483,1.4817300612847293,10.39170473275911,-0.14838333388477398,123.64173397941461,10.183880521475574,4,3.533333333333333
accident03.mp4,9,4.5,5.5,0,4.254872134895369,15.551500404636531,1.9717005724344567,2.385563809457172,11.57873008615556,9.332087418865022,1.184779665449752,122.73683405299818,269.5881773594366,0.0,0.0,14.585820022686704,1.1617699025124852,11.803394777839202,-0.23418007935781346,123.64173397941461,10.982996429566265,4,3.6
accident03.mp4,10,5.0,6.0,0,4.882980944672429,15.551500404636531,1.9050664332297977,2.1156642861850457,11.57873008615556,7.2031866030727985,1.0870668574935107,122.90553530018072,229.72249120324378,0.0,0.0,14.585820022686704,1.5801260058329618,11.803394777839202,-0.19623282568520828,44.713314825278275,6.126374043957684,4,3.3666666666666667
accident03.mp4,11,5.5,6.5,0,5.5048763132154965,26.764113845442026,2.9413977524331636,2.9268859096358564,22.639440715250696,22.639440715250696,1.4345923873384927,0.39913971362658685,182.83264455276094,0.9676337242126465,0.022323930636048317,25.145424309716134,3.008181050412541,22.648603899129256,-0.862156169225869,132.05360175962556,9.943472502028953,4,3.2666666666666666
accident03.mp4,12,6.0,7.0,0,5.005141228208089,26.764113845442026,2.9547800229586296,3.0343619382230007,22.639440715250696,22.639440715250696,1.525062204804326,0.39913971362658685,175.97855851891816,0.9676337242126465,0.024380071088671684,25.145424309716134,2.4157985094492345,22.648603899129256,-0.89653151868095,132.05360175962556,14.20505430155572,4,3.8
accident03.mp4,13,6.5,7.5,1,3.147384728724161,14.856365697540257,1.3551704974731456,1.58709215861347,11.681772181753622,8.207734808075317,0.8516526604121407,59.9867260307875,149.28975181538772,0.14188888669013977,0.0021683003287762403,14.145595132291675,0.9371835524948805,10.797486374158552,-0.1943770730926224,175.05973739718,15.153639196486296,5,3.7666666666666666
accident03.mp4,14,7.0,8.0,1,2.1291248433189027,7.664326411410617,0.9100084182028981,1.1334753672449742,5.434646479464113,4.70958896928523,0.590580161435713,0.4951869326160132,114.36096042653894,0.9562287926673889,0.02125808596611023,8.727525904522508,-0.15652041628838556,10.797486374158552,-0.061109891593808655,175.05973739718,14.530344056515144,5,3.3666666666666667
accident03.mp4,15,7.5,8.5,1,1.342608964893288,5.28393625456272,0.76985479385624,0.7681190093742869,4.059190424659956,3.307167616898166,0.41603626075294364,0.48920209244287627,109.01202640575427,0.974206805229187,0.03757183253765106,4.695058254867519,-0.5986995759410959,5.53963550785474,0.025934668941001323,171.71054734894557,27.09880095716649,4,3.1666666666666665
accident03.mp4,16,8.0,9.0,1,0.8975629618787612,6.342437410218778,0.5634862269475468,0.5317202890712777,5.863263405304378,2.4307367476846373,0.2595894713343257,0.4019474400697787,124.4687577353885,0.974206805229187,0.021565474569797516,4.695058254867519,-0.667685884570598,5.53963550785474,0.009899960273751701,171.71054734894557,42.65261294646642,4,3.0
accident03.mp4,17,8.5,9.5,1,0.7639924325167863,6.342437410218778,0.5560491444531552,0.47996826304237256,5.863263405304378,1.0617728680708391,0.18400219127777231,0.4019474400697787,145.57201247991642,0.9251224398612976,0.005139568820595741,3.2006099256676066,-0.44241923704115105,3.3786822433369252,-0.01742259139659995,178.1402017294676,56.923330071405616,4,2.933333333333333
accident03.mp4,18,9.0,10.0,1,0.5705595048378236,5.148662383120764,0.4188026497886639,0.413427593842177,4.9728817993695005,2.725922153633185,0.20750722588725926,80.83817776980105,158.33444748724645,0.0,0.0,3.2006099256676066,-0.08902679664957608,3.3786822433369252,-0.006213806205322714,178.1402017294676,57.590024627785404,3,3.0
accident03.mp4,19,9.5,10.5,1,0.40949709557050934,2.4227402294875793,0.28603476870786587,0.33368513671678457,2.725922153633185,2.725922153633185,0.2014609236106883,90.25697769601089,160.5381263647138,0.0,0.0,2.2372029359251258,-0.13117385200943568,2.1008126487882492,0.026461234968825905,173.8794478530365,50.96525031695396,3,3.0
accident03.mp4,20,10.0,11.0,1,0.33123723978590325,2.057967219243906,0.17964759005182343,0.27690644459949965,1.9097241737830748,1.2979252138386497,0.139457363634674,100.91103549753645,162.30719199932358,0.0,0.0,1.754678601138096,-0.08384704511326063,1.8531578211415933,0.025614049057177925,179.85189940573412,57.492727998847336,3,3.0
accident03.mp4,21,10.5,11.5,1,0.3543514191022578,2.057967219243906,0.16653441083568932,0.25283933293404737,1.9097241737830748,1.0390353878936083,0.12211524107212811,106.77126264931069,162.95417300414405,0.0,0.0,1.7184038333040803,-0.039567713498251715,2.724961240896107,-0.0027269026215967673,179.85189940573412,59.567782790977695,3,3.0
accident03.mp4,22,11.0,12.0,1,0.32224730346547015,1.7791983525989998,0.16429761195613302,0.2264126173726261,1.0534964916411609,1.0390353878936083,0.1161967257663398,116.49636225114705,163.45437546305,0.0,0.0,1.3630062907641047,-0.01427430743190807,2.724961240896107,-0.0001759830776537025,179.2857175271769,48.31713152348098,3,3.0
accident03.mp4,23,11.5,12.5,1,0.2474384565247248,1.1182262012249187,0.13976054772095897,0.1766816759326491,0.7592113130281465,0.5058241646487756,0.08417670555676392,122.2591315368959,186.5329195604649,0.0,0.0,0.8951990880337064,-0.052780410991088274,1.271512484208813,-0.03884281507967383,179.3081574903215,42.81541049557815,3,2.566666666666667
accident03.mp4,24,12.0,13.0,0,0.313595460467521,2.0246113602034237,0.24848279365751655,0.2717616640692325,1.6058217110886084,1.6058217110886084,0.12405130666040833,128.54764098297508,192.664926936079,0.0,0.0,0.4993315448851092,-0.3158066853350012,1.8199116540799878,-0.05172727419437612,179.3081574903215,44.84125303170217,3,2.5
accident04.mp4,0,0.0,1.0,0,1.3101662027761243,8.671681379164204,1.5154507283596839,0.9016066871166195,8.440407364611099,5.038924773887896,0.45601312571704594,41.05451589913091,634.7142073064944,0.29150453209877014,0.0028544373189409574,5.357946356941397,0.9015409405857383,4.199830365565219,0.03447051042459934,178.70902386950561,34.035503854220664,5,4.166666666666667
accident04.mp4,1,0.5,1.5,0,0.877461002833617,4.741374932270706,0.28476828685240035,0.3232604514151968,2.518119504411387,2.518119504411387,0.16425359809179826,78.71138685891076,358.21017365387837,0.0,0.0,4.862261164297763,0.7896553730068698,2.0381040684770824,0.005108772435436004,178.70902386950561,30.797620310541753,5,4.333333333333333
accident04.mp4,2,1.0,2.0,0,0.8825340186518347,3.28562837026428,0.2749173276685929,0.3253454817933599,2.299755339007215,2.299755339007215,0.15831908799023328,89.91031918553229,346.5546678418403,0.015140327624976635,0.0003078905865550041,4.880486289448527,0.8138588631223096,1.7574237567278033,0.014717503409771982,172.50380008089905,30.193701645959653,5,4.166666666666667
accident04.mp4,3,1.5,2.5,1,1.0652420027286194,3.8699465966682243,0.3583621582326905,0.3979881426074649,2.451243455495717,2.451243455495717,0.19329874868574576,133.8108653927108,332.6057306437946,0.047261495143175125,0.002964343875646591,5.770855138510683,1.0652246725325718,2.8976983622990247,0.010577920081216987,152.722647525998,31.33836679418964,5,4.033333333333333
accident04.mp4,4,2.0,3.0,1,1.3314924701911877,5.65092248231519,0.4176749924472255,0.45580018180103427,2.828618763237099,2.828618763237099,0.2192931892783929,133.8108653927108,313.86732910410495,0.06872039288282394,0.007591639179736376,6.723888383578128,1.384415787706383,3.3238435971794615,0.01028861004193401,164.4761909115754,28.812840486563555,5,4.033333333333333
accident04.mp4,5,2.5,3.5,1,1.5898241138022198,9.794848031237379,0.5234049204636511,0.5184584769055225,4.524336427975621,4.524336427975621,0.26487476881671496,47.770489634707936,311.0190978637371,0.22038820385932922,0.009165283292531967,14.202224199653983,1.4627805709210202,3.609935053091931,-0.02483613528740404,164.4761909115754,24.724851577736516,7,4.766666666666667
accident04.mp4,6,3.0,4.0,1,2.02947961321736,13.98152497963224,0.6927387541279824,0.6691799602565616,8.874167267213014,8.874167267213014,0.3440484893641803,0.19561471445874265,318.05301132821353,0.9973949193954468,0.01853509061038494,18.596713621412448,1.794196064792007,8.242553524151276,-0.06163937583520483,166.624728216332,20.26621099143926,10,7.233333333333333
accident04.mp4,7,3.5,4.5,1,1.96905052431649,13.98152497963224,0.7572911453042527,0.7495367139163913,8.874167267213014,8.874167267213014,0.3920466998713836,0.19561471445874265,306.92066761827584,0.9973949193954468,0.016990751028060913,18.596713621412448,1.6479850743922495,12.60689247197962,-0.0765214495749195,173.86640217674469,23.142078773848155,10,8.633333333333333
accident04.mp4,8,4.0,5.0,1,1.1342784771943937,11.006300313195029,0.6821583913032819,0.5745559550165475,7.688454692943187,7.688454692943187,0.3270499303556727,73.31391945804323,289.12555843772356,0.10122179239988327,0.006538036745041609,13.89457858409753,0.7885500898220436,12.60689247197962,-0.07750779015868588,176.10866030627008,32.798466505918626,9,8.333333333333334
accident04.mp4,9,4.5,5.5,1,0.5610228662524754,3.531394718463727,0.21897521282750845,0.2834784555456244,6.034422895254195,6.034422895254195,0.16611067904930626,0.29556206925649403,288.82488935537265,0.9898499846458435,0.007971357554197311,6.088062447909493,0.35289374608278745,6.781249782602174,-0.03147915402039792,176.40138177093814,42.16249700830256,10,8.733333333333333
accident04.mp4,10,5.0,6.0,1,0.4268965297287465,3.2729821080973904,0.11849278751084974,0.1862565031970588,1.5747476310601223,1.5708694357053163,0.09658685512016826,0.29556206925649403,294.7224124960484,0.9898499846458435,0.007070732302963734,3.2393294430818287,0.28342028801668767,1.8247175866172824,-0.005213996705474271,176.71168109218502,44.12570510633165,10,9.1
accident04.mp4,11,5.5,6.5,1,0.38473192269537654,3.8258372184765097,0.1640243435179646,0.17431480243523925,1.8624522187755668,1.5708694357053163,0.0750619029009513,0.07123908304519692,292.35670636349204,0.9912703037261963,0.008335410617291927,3.783939426992731,0.2985217367762138,1.8898288836767279,0.02030097976861182,177.64028584813988,48.80977950292212,11,9.333333333333334
accident04.mp4,12,6.0,7.0,0,0.38140053133622837,3.8258372184765097,0.16149236433277164,0.16853496285051806,1.8624522187755668,1.6456706179695155,0.07211800735102764,0.06410898021737085,288.3080539943775,0.9912703037261963,0.01110184844583273,3.783939426992731,0.2827266992058445,1.8898288836767279,0.019917439866089463,177.64028584813988,53.48905697779735,11,10.0
