video,window_id,window_start_sec,window_end_sec,mean_speed,max_speed,speed_std,mean_acceleration,max_acceleration,min_pair_distance,mean_pair_distance,max_iou,mean_iou,max_approach_rate,mean_approach_rate,max_approach_acceleration,mean_approach_acceleration,max_direction_change,mean_direction_change,max_speed_drop,mean_speed_drop,max_vehicle_count,mean_vehicle_count,label,probability
normal04.mp4,5,3.0,4.2,0.5324165059412986,4.1744458039172185,0.0948964136547537,0.1943087424299336,3.465405493231935,0.3605722645618791,332.8075332834462,0.9900881052017212,0.0136124873533844,3.854593740203505,0.0098937968892924,3.702586128485464,-0.0073233632548071,174.02989273922006,24.284004035875164,2.849675830603088,0.0960248706340134,15.0,12.933333333333334,0,0.1994681796234487
normal04.mp4,6,3.6,4.8,0.5216084166551415,2.26892794623727,0.0665313137662683,0.1891730959074833,1.4474031568253842,0.3605722645618791,325.23358810272805,0.9900881052017212,0.0144314374774694,2.408350632978369,-0.0092597134236382,1.698134456978579,0.0006297695361176,164.16699822683347,25.27788826186918,1.355756712389604,0.0964094252827442,15.0,12.6,0,0.2105223848872612
normal04.mp4,7,4.2,5.4,0.5690332826708058,6.938681428582104,0.1432243365114926,0.2228052290592551,5.965019728195438,33.96129142571728,321.8454281612002,0.2983438372611999,0.0122272484004497,3.388939689766346,-0.053378971385433,5.680530962558436,0.0110696041053329,167.90563445817432,23.633157971385177,3.968722850506496,0.1137738357641293,13.0,11.333333333333334,0,0.048673669740268724
normal04.mp4,8,4.8,6.0,0.5384687914266577,6.938681428582104,0.1543501934238764,0.2027961644225667,5.965019728195438,37.33417222845812,329.9518734842922,0.2604038417339325,0.0105217741802334,3.388939689766346,-0.0532096176623001,5.680530962558436,0.0012873228434753,167.90563445817432,22.099326997301134,3.968722850506496,0.1026918085732957,12.0,10.833333333333334,0,0.05956762582388886
normal04.mp4,9,5.4,6.6,0.4602768258103503,2.4073561588172807,0.0527938355954425,0.138397658070624,1.0287189835467778,18.321628345887337,332.2442970524154,0.5488888025283813,0.0094315567985177,1.905563343494805,-0.0256985350580631,1.4028139809555285,-0.0019214580568159,162.45108976365972,19.845846061715527,1.0287189835467778,0.0689528016623378,12.0,10.7,0,0.10186759466053537
normal04.mp4,10,6.0,7.2,0.4549251779602634,2.4073561588172807,0.0524179196071078,0.13189104478767,0.5916725685527695,18.321628345887337,332.6831290552331,0.5488888025283813,0.009187058545649,1.905563343494805,-0.0152609448460896,1.451818804653726,-0.0010764329627929,172.48508244316878,19.55536809802493,0.5916725685527695,0.0681094204865686,12.0,10.4,0,0.10076909899288708
normal04.mp4,11,6.6,7.8,0.4653031871126633,2.0879299093638903,0.0535233412512662,0.1444728574459618,1.492403016174506,0.9332452965167154,335.89137133866365,0.9685092568397522,0.0111552318558096,2.0018770950861158,0.0217984309336792,1.860807412148688,0.0077970040789636,172.48508244316878,22.08714627645989,1.492403016174506,0.0702571196655084,13.0,10.866666666666667,0,0.12680260180094347
normal04.mp4,12,7.2,8.4,0.4703573614697001,2.0879299093638903,0.0645408124802427,0.1554587477766151,1.492403016174506,0.9332452965167154,328.6576126055998,0.9685092568397522,0.0127909714356064,2.0018770950861158,0.0564246652350972,1.860807412148688,-0.0008114634176021,178.91080475288933,20.32171485011601,1.492403016174506,0.0753270984499235,14.0,11.3,0,0.11960604148139602
normal04.mp4,13,7.8,9.0,0.446292419810982,1.873391738226116,0.0619763374119294,0.1489777840327276,1.0509692340422858,38.76113285071783,316.73151834517205,0.3166821599006653,0.0123197231441736,1.8848153391523963,0.0187310160352755,1.2468846580085255,-0.0186104480229977,178.91080475288933,21.93415692598989,1.0509692340422858,0.0748663680508926,14.0,12.066666666666666,0,0.11485399682079622
normal04.mp4,14,8.4,9.6,0.4228184295053258,1.356492091255237,0.0509073927680033,0.1450054895425255,0.8936506464093392,18.063612821851883,312.9232230803924,0.6532561779022217,0.0130329933017492,1.4117932770225252,-0.0106491921392323,1.3835010781209078,-0.0005362005960791,176.5771733248473,26.49437863811587,0.717479582056691,0.07316134560139,15.0,13.233333333333333,0,0.10720761187722311
