video,window_id,window_start_sec,window_end_sec,label,mean_speed,max_speed,speed_std,mean_acceleration,max_acceleration,min_pair_distance,mean_pair_distance,max_iou,mean_iou,max_approach_rate,mean_approach_rate,max_vehicle_count,mean_vehicle_count
accident02.mp4,4,2.0,3.0,0,1.796302718177557,14.611921508605462,0.8277383876748321,0.44027647837099476,7.101423248623697,1.949915018662338,199.51637833598826,0.848436176776886,0.0077671753242611885,15.039450542871208,1.8468156615759332,6,4.933333333333334
accident02.mp4,5,2.5,3.5,0,1.7134503535811805,7.577926191599135,0.47409401067015977,0.4820792063138117,4.238631270094849,34.874930874026376,213.64583685290393,0.07028155773878098,0.005003755446523428,7.723838004302138,1.1949076613125025,7,4.7
accident02.mp4,6,3.0,4.0,0,2.009418398680642,6.276843244977671,0.7109444773236209,0.5636659884502849,4.238631270094849,46.448927585541234,556.2613013450895,0.07028155773878098,0.002083485402787725,7.766994715401893,2.0492788494986183,7,4.166666666666667
accident02.mp4,7,3.5,4.5,0,2.4225959087253246,7.5653520797655505,0.6352856193369913,0.49684861726772245,2.8453653794739093,53.55566645205267,596.7229543494668,0.02336355671286583,0.0001297975347066919,7.766994715401893,2.908721389390264,5,3.4
accident02.mp4,8,4.0,5.0,0,2.606879502744979,8.455966007782798,0.5655562955622031,0.5010147400274022,7.457470131095909,52.088563203984,249.97623038054604,0.0,0.0,13.527442789600855,2.9064181633122925,6,4.133333333333334
accident02.mp4,9,4.5,5.5,1,2.003398460372254,8.455966007782798,0.8746853261402335,0.39921948407484104,7.457470131095909,41.270307150649806,204.88560664506855,0.13436245918273926,0.0006817792891524732,13.527442789600855,2.107552059016304,7,4.8
accident02.mp4,10,5.0,6.0,1,1.1507894127826723,4.656036110976439,0.294101468907194,0.26580278191854995,1.617341122532517,0.14538852311044234,204.32575571443442,0.9710382223129272,0.005895914509892464,4.62057457514004,1.084766572340444,7,5.233333333333333
accident02.mp4,11,5.5,6.5,1,0.8893707774133344,3.1348175083899585,0.2430520977907588,0.255875632602429,1.617341122532517,0.061311631581638666,196.20498673829636,0.991628110408783,0.024963753297924995,2.7266335740234524,0.6916262172138807,8,5.833333333333333
accident02.mp4,12,6.0,7.0,1,0.7748149785505312,5.419228327612127,0.23371963708072166,0.2784062160603819,3.3707546139552154,0.061311631581638666,193.88817567065678,0.991628110408783,0.04241466149687767,5.2677734343319855,0.44249825257207276,9,6.6
accident02.mp4,13,6.5,7.5,1,0.850173510776779,5.419228327612127,0.2683419031859465,0.36170355454800507,3.3707546139552154,0.012788658653622272,211.53571848208287,0.9981376528739929,0.043098315596580505,5.769975081161533,0.5619226295717108,9,6.933333333333334
accident02.mp4,14,7.0,8.0,1,1.0224950041098853,5.441832860262256,0.26329452933375713,0.3203748806852635,3.107842760748552,0.012788658653622272,216.98462098885096,0.9981376528739929,0.023364651948213577,5.769975081161533,0.8629263748306449,8,6.566666666666666
accident02.mp4,15,7.5,8.5,1,1.0774614470683648,5.441832860262256,0.2197382209669574,0.26457974669452894,1.2869324496537522,0.263536072126321,217.39124609833377,0.97215735912323,0.030471181496977806,5.430676414537174,1.118160689954337,7,5.533333333333333
accident02.mp4,16,8.0,9.0,0,0.9530052851854773,5.428519552179078,0.23750522184233425,0.31199153148732095,3.4891415383491995,0.263536072126321,228.93467337975932,0.97215735912323,0.02827676199376583,5.24124927975447,0.77547312403415,7,4.833333333333333
accident02.mp4,17,8.5,9.5,0,0.8636332594945174,5.428519552179078,0.24312953946815966,0.31911176532575347,3.4891415383491995,2.99369313603155,170.43939152732793,0.7064498066902161,0.002306843874976039,5.24124927975447,0.5505672927987468,7,4.633333333333334
accident03.mp4,0,0.0,1.0,0,4.275423008684712,13.438346306633502,1.8626981347186662,1.795021986304725,8.466499751160221,12.494350051772027,557.0914426923448,0.602837324142456,0.1252648557225863,8.50409218431173,0.3430755034781949,7,4.966666666666667
accident03.mp4,1,0.5,1.5,0,2.667844552150633,12.010318593147593,2.3789705868474784,1.1826261461167842,7.959219347088754,12.494350051772027,1837.6895720314942,0.602837324142456,0.07118203168114026,5.869674773736932,0.053847731923613,7,4.133333333333334
accident03.mp4,2,1.0,2.0,0,0.7957377238611187,7.535452434445081,1.1224506983229692,0.5561391477347148,5.435392707223274,16.648437983242342,1782.2863092976415,0.5837041139602661,0.012723364929358164,5.038222984253689,0.6382786435274814,6,2.2
accident03.mp4,3,1.5,2.5,0,0.7335156971387483,3.0117624356744863,0.43903389591604436,0.45407644691762833,2.102317955038596,0.14596021412278812,154.1616202444453,0.8218275904655457,0.009046890772879124,3.9137017778871837,1.1042471454336455,4,2.2333333333333334
accident03.mp4,4,2.0,3.0,0,1.0200704423596283,4.637801717983189,0.5387913697160609,0.5045096329727486,3.2075331627622647,0.14596021412278812,234.12982792023433,0.8218275904655457,0.009046890772879124,5.445709672240866,1.4543017003144483,4,2.6666666666666665
accident03.mp4,5,2.5,3.5,0,1.5670764062101523,7.9554818998408345,1.0874866156768468,1.0941588410274639,7.316286216749282,62.427606350030324,283.8557328036948,0.0019685218576341867,2.1872465367778204e-05,10.33260253082392,2.051204860666195,3,2.933333333333333
accident03.mp4,6,3.0,4.0,0,2.232500968186895,7.9554818998408345,1.3167476133908238,1.5444709400195735,7.316286216749282,56.126513397667864,267.0023205672463,0.0019685218576341867,3.0195760700735264e-05,10.91625733662653,2.5177525091764488,3,2.933333333333333
accident03.mp4,7,3.5,4.5,0,2.653931651480917,7.615330305163161,1.1483507681539034,1.3870761359329147,7.027098829662449,56.126513397667864,260.7491210543399,0.000749096623621881,8.323296242451761e-06,10.91625733662653,1.8234566769216785,4,3.2666666666666666
accident03.mp4,8,4.0,5.0,0,3.173108624489168,12.331357566281461,1.5026490179005827,1.7494292118240478,11.306228645085739,65.57061412207759,268.02615439075583,0.0,0.0,12.000820892137483,1.4817300612847293,4,3.533333333333333
accident03.mp4,9,4.5,5.5,0,4.254872134895369,15.551500404636531,1.9717005724344567,2.385563809457172,11.57873008615556,122.73683405299818,269.5881773594366,0.0,0.0,14.585820022686704,1.1617699025124852,4,3.6
accident03.mp4,10,5.0,6.0,0,4.882980944672429,15.551500404636531,1.9050664332297977,2.1156642861850457,11.57873008615556,122.90553530018072,229.72249120324378,0.0,0.0,14.585820022686704,1.5801260058329618,4,3.3666666666666667
accident03.mp4,11,5.5,6.5,0,5.5048763132154965,26.764113845442026,2.9413977524331636,2.9268859096358564,22.639440715250696,0.39913971362658685,182.83264455276094,0.9676337242126465,0.022323930636048317,25.145424309716134,3.008181050412541,4,3.2666666666666666
accident03.mp4,12,6.0,7.0,0,5.005141228208089,26.764113845442026,2.9547800229586296,3.0343619382230007,22.639440715250696,0.39913971362658685,175.97855851891816,0.9676337242126465,0.024380071088671684,25.145424309716134,2.4157985094492345,4,3.8
accident03.mp4,13,6.5,7.5,1,3.147384728724161,14.856365697540257,1.3551704974731456,1.58709215861347,11.681772181753622,59.9867260307875,149.28975181538772,0.14188888669013977,0.0021683003287762403,14.145595132291675,0.9371835524948805,5,3.7666666666666666
accident03.mp4,14,7.0,8.0,1,2.1291248433189027,7.664326411410617,0.9100084182028981,1.1334753672449742,5.434646479464113,0.4951869326160132,114.36096042653894,0.9562287926673889,0.02125808596611023,8.727525904522508,-0.15652041628838556,5,3.3666666666666667
accident03.mp4,15,7.5,8.5,1,1.342608964893288,5.28393625456272,0.76985479385624,0.7681190093742869,4.059190424659956,0.48920209244287627,109.01202640575427,0.974206805229187,0.03757183253765106,4.695058254867519,-0.5986995759410959,4,3.1666666666666665
accident03.mp4,16,8.0,9.0,1,0.8975629618787612,6.342437410218778,0.5634862269475468,0.5317202890712777,5.863263405304378,0.4019474400697787,124.4687577353885,0.974206805229187,0.021565474569797516,4.695058254867519,-0.667685884570598,4,3.0
accident03.mp4,17,8.5,9.5,1,0.7639924325167863,6.342437410218778,0.5560491444531552,0.47996826304237256,5.863263405304378,0.4019474400697787,145.57201247991642,0.9251224398612976,0.005139568820595741,3.2006099256676066,-0.44241923704115105,4,2.933333333333333
accident03.mp4,18,9.0,10.0,1,0.5705595048378236,5.148662383120764,0.4188026497886639,0.413427593842177,4.9728817993695005,80.83817776980105,158.33444748724645,0.0,0.0,3.2006099256676066,-0.08902679664957608,3,3.0
accident03.mp4,19,9.5,10.5,1,0.40949709557050934,2.4227402294875793,0.28603476870786587,0.33368513671678457,2.725922153633185,90.25697769601089,160.5381263647138,0.0,0.0,2.2372029359251258,-0.13117385200943568,3,3.0
accident03.mp4,20,10.0,11.0,1,0.33123723978590325,2.057967219243906,0.17964759005182343,0.27690644459949965,1.9097241737830748,100.91103549753645,162.30719199932358,0.0,0.0,1.754678601138096,-0.08384704511326063,3,3.0
accident03.mp4,21,10.5,11.5,1,0.3543514191022578,2.057967219243906,0.16653441083568932,0.25283933293404737,1.9097241737830748,106.77126264931069,162.95417300414405,0.0,0.0,1.7184038333040803,-0.039567713498251715,3,3.0
accident03.mp4,22,11.0,12.0,1,0.32224730346547015,1.7791983525989998,0.16429761195613302,0.2264126173726261,1.0534964916411609,116.49636225114705,163.45437546305,0.0,0.0,1.3630062907641047,-0.01427430743190807,3,3.0
accident03.mp4,23,11.5,12.5,1,0.2474384565247248,1.1182262012249187,0.13976054772095897,0.1766816759326491,0.7592113130281465,122.2591315368959,186.5329195604649,0.0,0.0,0.8951990880337064,-0.052780410991088274,3,2.566666666666667
accident03.mp4,24,12.0,13.0,0,0.313595460467521,2.0246113602034237,0.24848279365751655,0.2717616640692325,1.6058217110886084,128.54764098297508,192.664926936079,0.0,0.0,0.4993315448851092,-0.3158066853350012,3,2.5
accident04.mp4,0,0.0,1.0,0,1.3101662027761243,8.671681379164204,1.5154507283596839,0.9016066871166195,8.440407364611099,41.05451589913091,634.7142073064944,0.29150453209877014,0.0028544373189409574,5.357946356941397,0.9015409405857383,5,4.166666666666667
accident04.mp4,1,0.5,1.5,0,0.877461002833617,4.741374932270706,0.28476828685240035,0.3232604514151968,2.518119504411387,78.71138685891076,358.21017365387837,0.0,0.0,4.862261164297763,0.7896553730068698,5,4.333333333333333
accident04.mp4,2,1.0,2.0,0,0.8825340186518347,3.28562837026428,0.2749173276685929,0.3253454817933599,2.299755339007215,89.91031918553229,346.5546678418403,0.015140327624976635,0.0003078905865550041,4.880486289448527,0.8138588631223096,5,4.166666666666667
accident04.mp4,3,1.5,2.5,1,1.0652420027286194,3.8699465966682243,0.3583621582326905,0.3979881426074649,2.451243455495717,133.8108653927108,332.6057306437946,0.047261495143175125,0.002964343875646591,5.770855138510683,1.0652246725325718,5,4.033333333333333
accident04.mp4,4,2.0,3.0,1,1.3314924701911877,5.65092248231519,0.4176749924472255,0.45580018180103427,2.828618763237099,133.8108653927108,313.86732910410495,0.06872039288282394,0.007591639179736376,6.723888383578128,1.384415787706383,5,4.033333333333333
accident04.mp4,5,2.5,3.5,1,1.5898241138022198,9.794848031237379,0.5234049204636511,0.5184584769055225,4.524336427975621,47.770489634707936,311.0190978637371,0.22038820385932922,0.009165283292531967,14.202224199653983,1.4627805709210202,7,4.766666666666667
accident04.mp4,6,3.0,4.0,1,2.02947961321736,13.98152497963224,0.6927387541279824,0.6691799602565616,8.874167267213014,0.19561471445874265,318.05301132821353,0.9973949193954468,0.01853509061038494,18.596713621412448,1.794196064792007,10,7.233333333333333
accident04.mp4,7,3.5,4.5,1,1.96905052431649,13.98152497963224,0.7572911453042527,0.7495367139163913,8.874167267213014,0.19561471445874265,306.92066761827584,0.9973949193954468,0.016990751028060913,18.596713621412448,1.6479850743922495,10,8.633333333333333
accident04.mp4,8,4.0,5.0,1,1.1342784771943937,11.006300313195029,0.6821583913032819,0.5745559550165475,7.688454692943187,73.31391945804323,289.12555843772356,0.10122179239988327,0.006538036745041609,13.89457858409753,0.7885500898220436,9,8.333333333333334
accident04.mp4,9,4.5,5.5,1,0.5610228662524754,3.531394718463727,0.21897521282750845,0.2834784555456244,6.034422895254195,0.29556206925649403,288.82488935537265,0.9898499846458435,0.007971357554197311,6.088062447909493,0.35289374608278745,10,8.733333333333333
accident04.mp4,10,5.0,6.0,1,0.4268965297287465,3.2729821080973904,0.11849278751084974,0.1862565031970588,1.5747476310601223,0.29556206925649403,294.7224124960484,0.9898499846458435,0.007070732302963734,3.2393294430818287,0.28342028801668767,10,9.1
accident04.mp4,11,5.5,6.5,1,0.38473192269537654,3.8258372184765097,0.1640243435179646,0.17431480243523925,1.8624522187755668,0.07123908304519692,292.35670636349204,0.9912703037261963,0.008335410617291927,3.783939426992731,0.2985217367762138,11,9.333333333333334
accident04.mp4,12,6.0,7.0,0,0.38140053133622837,3.8258372184765097,0.16149236433277164,0.16853496285051806,1.8624522187755668,0.06410898021737085,288.3080539943775,0.9912703037261963,0.01110184844583273,3.783939426992731,0.2827266992058445,11,10.0
accident04.mp4,13,6.5,7.5,0,0.41105250421852946,3.954011403744426,0.14065855844424374,0.18252628745975136,3.053617908934042,0.06410898021737085,285.53541895910905,0.9804739952087402,0.00929309707134962,3.949872140282764,0.2680338743530513,11,10.233333333333333
accident04.mp4,14,7.0,8.0,0,0.4065193970542926,4.5253543847227995,0.16008924606216027,0.18550361135018137,3.053617908934042,0.19218498648628318,286.1232300861468,0.9804739952087402,0.0059356954880058765,4.514786339835496,0.2286922509593168,11,9.966666666666667
accident05.mp4,0,0.0,1.0,0,3.385414294101215,66.53920911958221,1.976959752087764,1.5079563112116552,53.8947589358693,0.6664380628337424,231.56980562692243,0.9821917414665222,0.012359713204205036,56.60768507232149,-1.1697578490238185,9,7.633333333333334
accident05.mp4,1,0.5,1.5,0,2.6665716846456125,16.954085818578605,1.0375983539451992,1.108106844541467,13.648330361252551,5.096996839577514,214.40748394994515,0.6154286861419678,0.0030451726634055376,16.633081008498465,-0.9965331912658261,8,7.0
accident05.mp4,2,1.0,2.0,0,1.7901567809038355,10.85437263769837,0.890536162273255,0.7731352714210264,6.602931745722374,22.56867546358156,227.5177612102684,0.0635758489370346,0.0010719469282776117,8.17247149216331,-0.9007244959678984,9,6.666666666666667
accident05.mp4,3,1.5,2.5,0,0.9720436335566848,6.99638847995767,0.5121876555248317,0.49487499347834984,4.517493329716137,22.56867546358156,241.85042407132642,0.0635758489370346,0.000622719875536859,5.062678238013177,-0.5275709100739454,9,5.833333333333333
accident05.mp4,4,2.0,3.0,0,0.6446462513047154,2.959195328274908,0.26974685350577005,0.3346568966964024,1.8386498706241068,3.416342547480472,239.3201334295668,0.6093593835830688,0.0036083983723074198,2.360326006189922,-0.25294859921029017,7,5.5
accident05.mp4,5,2.5,3.5,0,0.6336338579556252,3.90627888019324,0.25422263714117427,0.30589351144853727,2.444871196164565,3.416342547480472,237.1434770169543,0.6093593835830688,0.003987736068665981,3.985485806292445,-0.22763754714647164,7,6.1
accident05.mp4,6,3.0,4.0,0,1.2735836630127213,25.10676158986772,1.1992553713197203,0.5681590267451124,19.572426317710093,22.689670368448237,242.9204418754684,0.06426981091499329,0.0009767352603375912,23.554114333541605,0.26601446976778237,7,6.233333333333333
accident05.mp4,7,3.5,4.5,0,2.0037532775885354,25.10676158986772,1.321806940021862,0.8794055885574863,19.572426317710093,7.229164070228326,256.42955131771595,0.5674178600311279,0.0019289824413135648,23.554114333541605,0.4843060038795646,9,6.4
accident05.mp4,8,4.0,5.0,0,1.7519756581985537,18.604306854113904,0.9892346290957419,0.8344156121729751,11.237200345167286,7.229164070228326,255.5949421531629,0.6336061358451843,0.007958006113767624,17.062654002174014,-0.1513724223843505,9,7.0
accident05.mp4,9,4.5,5.5,0,1.1885439713203578,7.3950976108562685,0.4935682231626421,0.6420755143541529,6.483269374177952,3.2632769139711173,254.25359929941172,0.7011535167694092,0.007461127825081348,7.439476165494455,-0.551562708791282,9,7.233333333333333
accident05.mp4,10,5.0,6.0,0,1.908515782310245,23.66231111764413,1.4203230433487517,0.9870400233143448,18.625856144749775,3.2632769139711173,261.3327221140947,0.7011535167694092,0.0023571138735860586,22.409971221992635,-0.365238796334691,9,7.3
accident05.mp4,11,5.5,6.5,1,3.4191214894623556,26.236753955021697,1.7542462332763002,1.4897270156989548,19.21933689075345,40.78357862888981,249.65375210987582,0.1662270426750183,0.0015224074013531208,26.020413917101223,1.2548012169051297,9,6.933333333333334
accident05.mp4,12,6.0,7.0,1,2.9579354335434913,26.236753955021697,1.7850036874744786,1.252075553422555,19.21933689075345,43.71435385215765,231.90460047225466,3.7942732888041064e-05,8.431718612200712e-08,26.020413917101223,1.3098566579130984,8,6.533333333333333
accident05.mp4,13,6.5,7.5,1,1.4542690937123255,13.483433592279704,0.8279279024624456,0.7239731827264777,10.937338491237181,3.8513025388831013,243.38637229776157,0.6876584887504578,0.005617744754999876,12.917405602013389,-0.2790574177596365,8,7.033333333333333
accident05.mp4,14,7.0,8.0,1,1.6103715379116805,19.799262532950173,1.0523120131597625,0.7266900216368253,15.318395246292987,3.8513025388831013,247.61595153066204,0.6876584887504578,0.007920144125819206,18.532356580960766,0.02646005130866159,8,6.7
accident05.mp4,15,7.5,8.5,1,1.965608564651556,19.799262532950173,0.9759655317122392,0.8205790453727252,15.318395246292987,4.047405994544319,232.14002337953508,0.6713666319847107,0.0023024831898510456,18.532356580960766,0.3753955890412909,7,6.133333333333334
accident05.mp4,16,8.0,9.0,0,1.4768236712139537,15.620778255419815,0.7078891338984253,0.583845799529662,8.597971899953226,33.37441108361367,233.58645184243207,0.0,0.0,15.303683133070422,0.0274606956318962,8,6.233333333333333
accident05.mp4,17,8.5,9.5,0,1.1161383332090224,15.620778255419815,0.6697287938093223,0.4158429115299889,6.166113456893604,3.6721124393226865,255.33878103657,0.6923331618309021,0.002595748519524932,15.303683133070422,0.008508690561967895,9,6.966666666666667
normal01.mp4,0,0.0,1.0010000000000001,0,1.685505505814332,8.992420485997108,0.5925011511882696,0.4114861982325858,3.751366309839788,44.76124184871485,501.9417824373071,0.0,0.0,2.4875242876447317,-1.9743905496717533,7,4.933333333333334
normal01.mp4,1,0.5005000000000001,1.5015,0,1.851547802412841,9.724037637048356,0.660086269331584,0.520464266032024,4.288422568024415,53.24975420345835,197.15584629460983,0.0,0.0,2.4875242876447317,-2.102917901975226,7,5.333333333333333
normal01.mp4,2,1.0010000000000001,2.0020000000000002,0,1.6791818916118826,9.724037637048356,0.7083799260419624,0.5235435250290907,4.288422568024415,0.39155695487546255,170.20787032121225,0.9782698750495911,0.003260899567976594,1.463923307273319,-1.6091387777192574,7,4.6
normal01.mp4,3,1.5015,2.5025,0,1.681143785715684,6.014030630463363,0.4841088089057459,0.613050989513388,3.3486464870961545,0.39155695487546255,150.1252370786208,0.9782698750495911,0.005694206338375807,0.975125482934672,-1.3394985633750447,6,4.3
normal01.mp4,4,2.0020000000000002,3.003,0,1.9653660696719244,7.44747324729661,0.47181800141161395,0.6076746002562133,3.3486464870961545,0.8761844840101237,176.34128655224131,0.9531299471855164,0.005456562619656324,2.0899508720519293,-1.7040196416091795,7,4.933333333333334
normal01.mp4,5,2.5025,3.5035000000000003,0,2.324130842343597,7.586955200687239,0.5343650164399882,0.48420153945069716,2.835015904288613,0.8320702400384783,207.151520360255,0.9524734020233154,0.0047950129956007,2.0899508720519293,-2.333034371316393,8,5.433333333333334
normal01.mp4,6,3.003,4.0040000000000004,0,2.757203112226784,8.67043999921747,0.5495798485478345,0.48699724771550174,4.353715728133132,0.7832786352424802,243.75425890651138,0.9841108918190002,0.012423270381987095,1.9084338284965838,-2.6524422036464625,8,5.966666666666667
normal01.mp4,7,3.5035000000000003,4.5045,0,3.3162697321960133,13.308512046433078,0.5957336125720124,0.5384536211845268,4.353715728133132,0.7832786352424802,275.85793622268835,0.9841108918190002,0.010765204206109047,2.994764372436407,-3.0164989657360146,9,7.133333333333334
normal01.mp4,8,4.0040000000000004,5.005,0,3.175088352497528,13.308512046433078,0.7305016834014599,0.5995328352773353,4.237442484591321,32.38147321820195,283.06391619435516,0.01372772641479969,0.00011368974082870409,3.7702222842432604,-3.0069440700037933,9,7.466666666666667
normal01.mp4,9,4.5045,5.5055000000000005,0,2.5218524140485545,11.720991466478464,0.5111583180229987,0.6181843174175279,4.237442484591321,27.286007643371903,264.93956599117087,0.03853662684559822,0.00012162981875007972,3.7702222842432604,-2.528435259612492,12,8.466666666666667
normal01.mp4,10,5.005,6.006,0,2.5802074568457782,18.68034625479946,0.678154644934693,0.7330362813456915,12.36098614042698,27.286007643371903,266.1189595764505,0.03853662684559822,0.00015139573952183127,2.41676738955735,-2.841974241324368,12,9.8
normal01.mp4,11,5.5055000000000005,6.5065,0,2.7971258781001445,18.68034625479946,0.699756377843022,0.7702029145424768,12.36098614042698,30.120574235362714,268.2184140699962,0.024484187364578247,5.5316930229309946e-05,2.278263926701385,-3.2866596745987136,11,8.766666666666667
normal01.mp4,12,6.006,7.007000000000001,0,2.525692853888599,16.047521858791665,0.4885054750053595,0.5890357347356461,6.399069647978381,34.42161278046063,210.6238778818489,0.010385792702436447,2.5551020371494815e-05,1.9843039142536725,-2.9115900567012147,9,6.933333333333334
